game_number,dynasty_number,dynasty_game_number,gamemode,difficulty,context,person,teammate,team,ignored,player,pos,pts,reb,ast,stl,blk,to,fgm,fga,X3pm,X3pa,ftm,fta,or,fls,dnk,result,ot,dbl_ot
215,7,4,4 man,All Star,Dynasty,Riley,MJ,1994-95 New York Knicks,NA,John Stark,SG,7,1,9,4,0,1,2,3,2,3,1,2,0,2,0,Win,NA,NA
215,7,4,4 man,All Star,Dynasty,MJ,Riley,1994-95 New York Knicks,NA,Charles Oakley,PF,2,1,1,0,0,1,1,2,0,0,0,0,0,1,1,Win,NA,NA
215,7,4,4 man,All Star,Challenger,Nick,Guy,All-Time Indiana Pacers,1985-86 Boston Celtics,Mel Daniels,C,0,5,1,0,0,1,0,0,0,0,0,0,1,1,0,Loss,NA,NA
215,7,4,4 man,All Star,Challenger,Guy,Nick,All-Time Indiana Pacers,1985-86 Boston Celtics,Freddie Lewis,PG,6,1,11,0,0,4,3,7,0,0,0,0,0,0,0,Loss,NA,NA
216,7,5,4 man,All Star,Dynasty,Riley,MJ,1994-95 New York Knicks,NA,John Stark,SG,17,3,3,5,0,7,7,14,1,3,2,2,0,4,3,Win,NA,NA
216,7,5,4 man,All Star,Dynasty,MJ,Riley,1994-95 New York Knicks,NA,Charles Oakley,PF,2,6,1,0,0,0,1,4,0,0,0,2,1,2,0,Win,NA,NA
216,7,5,4 man,All Star,Challenger,Nick,Guy,1992-93 Chicago Bulls,2003-04 Minnesota Timberwolves,Michael Jordan,SG,14,5,1,0,1,4,5,16,0,1,4,9,1,1,3,Loss,NA,NA
216,7,5,4 man,All Star,Challenger,Guy,Nick,1992-93 Chicago Bulls,2003-04 Minnesota Timberwolves,B.J. Armstrong,PG,2,0,2,1,0,1,1,3,0,0,0,2,0,0,0,Loss,NA,NA
217,7,6,4 man,All Star,Dynasty,Riley,MJ,1994-95 New York Knicks,NA,John Stark,SG,3,0,6,2,0,3,1,4,0,0,1,2,0,5,1,Loss,NA,NA
217,7,6,4 man,All Star,Dynasty,MJ,Riley,1994-95 New York Knicks,NA,Charles Oakley,PF,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,Loss,NA,NA
217,7,6,4 man,All Star,Challenger,Nick,Guy,All-Time Oklahoma City Thunder,All-Time Sacramento Kings,Shawn Kemp,C,6,9,1,0,1,1,3,4,0,0,0,0,1,2,1,Win,NA,NA
217,7,6,4 man,All Star,Challenger,Guy,Nick,All-Time Oklahoma City Thunder,All-Time Sacramento Kings,Gary Payton,PG,2,2,6,1,0,3,1,1,0,0,0,4,1,0,0,Win,NA,NA
218,59,1,4 man,All Star,Challenger,Riley,Guy,1988-89 Detroit Pistons,NA,Isiah Thomas,PG,21,0,4,6,0,2,8,13,0,0,5,6,0,4,4,Loss,NA,NA
218,59,1,4 man,All Star,Challenger,Guy,Riley,1988-89 Detroit Pistons,NA,Mark Aguirre,SF,6,3,2,0,0,0,3,9,0,0,0,0,2,1,1,Loss,NA,NA
218,59,1,4 man,All Star,Dynasty,Nick,MJ,2010-11 Dallas Mavericks,NA,Jason Kidd,PG,4,1,9,0,1,6,1,2,0,0,2,2,0,0,0,Win,NA,NA
218,59,1,4 man,All Star,Dynasty,MJ,Nick,2010-11 Dallas Mavericks,NA,Dirk Nowitzki,PF,10,7,2,1,0,2,4,8,0,2,2,4,0,1,2,Win,NA,NA
219,60,1,4 man,All Star,Dynasty,Guy,Riley,Oklahoma City Thunder,NA,Chet Holmgren,C,8,9,0,0,5,1,4,7,0,1,0,2,0,0,3,Win,NA,NA
219,60,1,4 man,All Star,Dynasty,Riley,Guy,Oklahoma City Thunder,NA,Shai Gilgeous-Alexander,PG,12,4,7,3,0,1,4,9,1,2,3,4,1,2,2,Win,NA,NA
219,60,1,4 man,All Star,Challenger,Ben,Nick,Los Angeles Clippers,NA,Paul George,SG,5,3,3,1,0,3,2,10,0,3,1,2,0,0,1,Loss,NA,NA
219,60,1,4 man,All Star,Challenger,Nick,Ben,Los Angeles Clippers,NA,Kawhi Leonard,SF,7,2,1,0,0,1,2,4,1,1,2,4,0,1,0,Loss,NA,NA
220,60,2,4 man,All Star,Dynasty,Guy,Riley,Oklahoma City Thunder,NA,Chet Holmgren,C,4,5,3,1,9,0,2,3,0,1,0,0,0,0,2,Win,NA,NA
220,60,2,4 man,All Star,Dynasty,Riley,Guy,Oklahoma City Thunder,NA,Shai Gilgeous-Alexander,PG,40,5,2,2,0,1,18,30,2,4,2,3,3,3,5,Win,NA,NA
220,60,2,4 man,All Star,Challenger,Ben,Nick,1993-94 Houston Rockets,NA,Kenny Smith,PG,9,1,2,0,0,0,3,10,2,6,1,1,1,0,0,Loss,NA,NA
220,60,2,4 man,All Star,Challenger,Nick,Ben,1993-94 Houston Rockets,NA,Hakeem Olajuwon,C,4,4,0,0,0,2,2,10,0,0,0,0,2,1,0,Loss,NA,NA
221,60,3,4 man,All Star,Dynasty,Guy,Riley,Oklahoma City Thunder,NA,Chet Holmgren,C,19,12,2,0,5,0,8,13,0,2,3,4,0,0,5,Win,NA,NA
221,60,3,4 man,All Star,Dynasty,Riley,Guy,Oklahoma City Thunder,NA,Shai Gilgeous-Alexander,PG,14,1,10,3,0,1,7,11,0,0,0,0,0,3,4,Win,NA,NA
221,60,3,4 man,All Star,Challenger,Ben,Nick,Utah Jazz,NA,Kelly Olynk,PF,0,5,1,0,0,0,0,5,0,5,0,0,0,1,0,Loss,NA,NA
221,60,3,4 man,All Star,Challenger,Nick,Ben,Utah Jazz,NA,Jordan Clarkson,SG,0,2,2,0,0,1,3,0,4,0,0,0,1,0,0,Loss,NA,NA
222,60,4,4 man,All Star,Dynasty,Guy,Riley,Oklahoma City Thunder,NA,Chet Holmgren,C,1,7,2,0,3,1,0,0,0,0,1,2,0,1,0,Win,NA,NA
222,60,4,4 man,All Star,Dynasty,Riley,Guy,Oklahoma City Thunder,NA,Shai Gilgeous-Alexander,PG,20,2,6,2,1,3,6,10,0,0,8,8,0,3,5,Win,NA,NA
222,60,4,4 man,All Star,Challenger,Ben,Nick,All-Time Minnesota Timberwolves,2011-12 New York Knicks,Kevin Love,PF,5,9,1,1,0,1,2,11,1,2,0,0,4,1,1,Loss,NA,NA
222,60,4,4 man,All Star,Challenger,Nick,Ben,All-Time Minnesota Timberwolves,2011-12 New York Knicks,Sam Cassell,PG,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,Loss,NA,NA
223,61,1,4 man,All Star,CBC,MJ,Frank,1993-94 Houston Rockets,NA,Kenny Smith,PG,7,1,9,1,0,2,3,11,1,5,0,0,0,0,1,Win,NA,NA
223,61,1,4 man,All Star,CBC,Frank,MJ,1993-94 Houston Rockets,NA,Hakeem Olajuwon,C,12,4,1,1,3,3,6,7,0,0,0,2,1,0,4,Win,NA,NA
223,61,1,4 man,All Star,Challenger,Riley,Nick,San Antonio Spurs,NA,Tre Jones,PG,6,2,5,1,0,3,3,7,0,1,0,0,0,3,0,Loss,NA,NA
223,61,1,4 man,All Star,Challenger,Nick,Riley,San Antonio Spurs,NA,Keldon Johnson,SF,0,0,3,1,2,0,0,0,0,0,0,0,0,1,0,Loss,NA,NA
224,61,2,4 man,All Star,CBC,MJ,Frank,1993-94 Houston Rockets,NA,Kenny Smith,PG,16,1,0,1,0,4,6,14,3,10,1,2,0,0,2,Loss,NA,NA
224,61,2,4 man,All Star,CBC,Frank,MJ,1993-94 Houston Rockets,NA,Hakeem Olajuwon,C,4,2,2,1,4,3,2,3,0,0,0,0,1,0,1,Loss,NA,NA
224,61,2,4 man,All Star,Challenger,Riley,Nick,All-Time Los Angeles Clippers,NA,Kawhi Leonard,SG,18,0,5,6,1,1,7,12,2,2,2,2,0,2,3,Win,NA,NA
224,61,2,4 man,All Star,Challenger,Nick,Riley,All-Time Los Angeles Clippers,NA,Chris Paul,PG,2,0,3,0,0,2,1,8,0,2,0,0,0,1,0,Win,NA,NA
225,62,1,4 man,All Star,Challenger,MJ,Riley,1970-71 Los Angeles Lakers,NA,Gail Goodrich,SG,6,0,2,0,0,0,2,4,2,4,0,1,0,2,0,Loss,NA,NA
225,62,1,4 man,All Star,Challenger,Riley,MJ,1970-71 Los Angeles Lakers,NA,Keith Erickson,SF,2,1,8,1,0,1,1,1,0,0,0,0,0,0,0,Loss,NA,NA
225,62,1,4 man,All Star,CBC,Frank,Nick,Miami Heat,NA,Caleb Martin,PF,5,2,6,0,0,0,2,4,1,2,0,0,0,2,0,Win,NA,NA
225,62,1,4 man,All Star,CBC,Nick,Frank,Miami Heat,NA,Bam Adebayo,C,2,6,4,0,1,1,1,2,0,0,0,4,0,1,0,Win,NA,NA
226,62,2,4 man,All Star,Challenger,MJ,Riley,1994-95 New York Knicks,NA,Patrick Ewing,C,15,10,2,3,5,0,6,9,0,0,3,5,1,0,2,Win,NA,NA
226,62,2,4 man,All Star,Challenger,Riley,MJ,1994-95 New York Knicks,NA,Charles Oakley,PF,16,6,4,4,0,4,8,12,0,0,0,2,3,4,6,Win,NA,NA
226,62,2,4 man,All Star,CBC,Frank,Nick,Miami Heat,NA,Caleb Martin,PF,1,1,2,2,0,2,0,4,0,0,1,2,0,1,0,Loss,NA,NA
226,62,2,4 man,All Star,CBC,Nick,Frank,Miami Heat,NA,Bam Adebayo,C,5,8,2,0,0,3,2,8,0,0,1,4,2,2,0,Loss,NA,NA
227,63,1,4 man,All Star,Challenger,MJ,Nick,1976-77 Philadelphia 76ers,NA,Julius Erving,SF,8,3,1,0,2,2,4,9,0,0,0,2,0,0,1,Loss,NA,NA
227,63,1,4 man,All Star,Challenger,Nick,MJ,1976-77 Philadelphia 76ers,NA,Doug Collins,SG,0,0,2,0,0,4,0,2,0,0,0,0,0,1,0,Loss,NA,NA
227,63,1,4 man,All Star,Dynasty,Riley,Frank,Orlando Magic,NA,Markelle Fultz,PG,6,4,12,1,0,2,3,6,0,0,0,0,1,1,2,Win,NA,NA
227,63,1,4 man,All Star,Dynasty,Frank,Riley,Orlando Magic,NA,Paolo Banchero,PF,16,2,0,1,0,0,7,8,0,0,2,4,0,0,4,Win,NA,NA
228,63,2,4 man,All Star,Challenger,MJ,Nick,2013-14 Los Angeles Clippers,NA,DeAndre Jordan,C,10,5,1,2,1,1,5,7,0,1,0,2,3,1,2,Loss,NA,NA
228,63,2,4 man,All Star,Challenger,Nick,MJ,2013-14 Los Angeles Clippers,NA,Blake Griffin,PF,2,4,1,1,0,1,1,7,0,0,0,0,1,2,0,Loss,NA,NA
228,63,2,4 man,All Star,Dynasty,Riley,Frank,Orlando Magic,NA,Markelle Fultz,PG,2,2,11,1,0,4,1,2,0,0,0,0,1,1,0,Win,NA,NA
228,63,2,4 man,All Star,Dynasty,Frank,Riley,Orlando Magic,NA,Paolo Banchero,PF,16,4,2,2,3,2,7,15,0,0,2,4,1,0,4,Win,NA,NA
229,63,3,4 man,All Star,Challenger,MJ,Nick,1964-65 Boston Celtics,NA,Bill Russell,C,10,6,2,1,1,3,5,9,0,0,0,0,3,0,4,Loss,NA,NA
229,63,3,4 man,All Star,Challenger,Nick,MJ,1964-65 Boston Celtics,NA,K.C. Jones,PG,2,0,5,1,0,5,1,4,0,1,0,2,0,1,0,Loss,NA,NA
229,63,3,4 man,All Star,Dynasty,Riley,Frank,Orlando Magic,NA,Markelle Fultz,PG,20,1,4,3,0,3,9,13,0,0,2,2,0,4,4,Win,NA,NA
229,63,3,4 man,All Star,Dynasty,Frank,Riley,Orlando Magic,NA,Paolo Banchero,PF,1,3,0,0,0,0,0,2,0,0,1,2,1,1,0,Win,NA,NA
230,63,4,4 man,All Star,Challenger,MJ,Nick,1985-86 Chicago Bulls,1995-96 Seattle Supersonics,Charles Oakley,C,0,8,11,0,0,4,0,0,0,0,0,0,0,1,0,Win,NA,NA
230,63,4,4 man,All Star,Challenger,Nick,MJ,1985-86 Chicago Bulls,1995-96 Seattle Supersonics,George Gervin,SF,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,Win,NA,NA
230,63,4,4 man,All Star,Dynasty,Riley,Frank,Orlando Magic,NA,Markelle Fultz,PG,2,2,12,4,0,2,1,3,0,0,0,0,0,4,0,Loss,NA,NA
230,63,4,4 man,All Star,Dynasty,Frank,Riley,Orlando Magic,NA,Paolo Banchero,PF,18,3,1,0,0,1,9,14,0,0,0,2,0,2,8,Loss,NA,NA
231,59,2,4 man,All Star,Challenger,Riley,Guy,All-Time Philadelphia 76ers,NA,Allen Iverson,PG,23,0,8,4,0,2,8,12,1,3,6,6,0,4,2,Win,NA,NA
231,59,2,4 man,All Star,Challenger,Guy,Riley,All-Time Philadelphia 76ers,NA,Dolph Schayes,PF,18,4,1,0,0,0,7,16,2,9,2,2,0,2,4,Win,NA,NA
231,59,2,4 man,All Star,Dynasty,Nick,MJ,2010-11 Dallas Mavericks,NA,Jason Kidd,PG,2,0,2,0,0,4,1,3,0,1,0,0,0,0,0,Loss,NA,NA
231,59,2,4 man,All Star,Dynasty,MJ,Nick,2010-11 Dallas Mavericks,NA,Dirk Nowitzki,PF,13,3,0,0,0,4,5,16,0,3,3,8,1,0,1,Loss,NA,NA
232,64,1,4 man,All Star,Challenger,MJ,Guy,Dallas Mavericks,NA,Luka Doncic,PG,13,3,10,0,1,4,5,11,0,0,3,3,1,0,2,Loss,TRUE,NA
232,64,1,4 man,All Star,Challenger,Guy,MJ,Dallas Mavericks,NA,Josh Green,SF,20,1,1,1,0,1,8,12,2,5,2,2,0,1,1,Loss,TRUE,NA
232,64,1,4 man,All Star,Dynasty,Nick,Riley,Denver Nuggets,NA,Kentavious Caldwell-Pope,SG,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,Win,TRUE,NA
232,64,1,4 man,All Star,Dynasty,Riley,Nick,Denver Nuggets,NA,Aaron Gordon,PF,14,3,9,2,0,3,6,8,0,0,2,3,0,1,4,Win,TRUE,NA
233,64,2,4 man,All Star,Challenger,MJ,Guy,Denver Nuggets,NA,Jamal Murray,PG,10,0,1,0,0,4,4,6,2,3,0,0,0,0,0,Loss,NA,NA
233,64,2,4 man,All Star,Challenger,Guy,MJ,Denver Nuggets,NA,Nikola Jokic,C,1,5,3,0,0,2,0,4,0,0,1,2,1,0,0,Loss,NA,NA
233,64,2,4 man,All Star,Dynasty,Nick,Riley,Denver Nuggets,NA,Kentavious Caldwell-Pope,SG,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Win,NA,NA
233,64,2,4 man,All Star,Dynasty,Riley,Nick,Denver Nuggets,NA,Aaron Gordon,PF,0,3,12,3,1,2,0,0,0,0,0,0,0,1,0,Win,NA,NA
234,64,3,4 man,All Star,Challenger,MJ,Guy,Los Angeles Lakers,NA,Jarred Vanderbilt,PF,0,5,2,1,0,3,0,1,0,1,0,0,0,1,0,Win,NA,NA
234,64,3,4 man,All Star,Challenger,Guy,MJ,Los Angeles Lakers,NA,Lebron James,SF,25,1,4,1,1,4,9,13,0,0,7,8,0,4,3,Win,NA,NA
234,64,3,4 man,All Star,Dynasty,Nick,Riley,Denver Nuggets,NA,Kentavious Caldwell-Pope,SG,3,1,0,0,0,1,1,2,1,2,0,0,1,0,0,Loss,NA,NA
234,64,3,4 man,All Star,Dynasty,Riley,Nick,Denver Nuggets,NA,Aaron Gordon,PF,12,3,1,2,0,3,5,13,0,3,2,4,1,4,5,Loss,NA,NA
235,65,1,4 man,All Star,Dynasty,Frank,MJ,2000-01 Philadelphia 76ers,NA,George Lynch,SF,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,Win,NA,NA
235,65,1,4 man,All Star,Dynasty,MJ,Frank,2000-01 Philadelphia 76ers,NA,Tyrone Hill,PF,1,5,3,0,1,0,0,0,0,0,0,0,0,0,0,Win,NA,NA
235,65,1,4 man,All Star,Challenger,Riley,Guy,Dallas Mavericks,NA,Kyrie Irving,SG,12,1,3,0,0,0,5,7,0,0,2,3,1,0,0,Loss,NA,NA
235,65,1,4 man,All Star,Challenger,Guy,Riley,Dallas Mavericks,NA,Dwight Powell,C,2,0,1,0,1,0,1,2,0,1,0,0,0,2,1,Loss,NA,NA
236,65,2,4 man,All Star,Dynasty,Frank,MJ,2000-01 Philadelphia 76ers,NA,George Lynch,SF,6,2,3,1,0,0,3,4,0,0,0,0,0,0,2,Win,NA,NA
236,65,2,4 man,All Star,Dynasty,MJ,Frank,2000-01 Philadelphia 76ers,NA,Tyrone Hill,PF,0,4,5,0,0,2,0,0,0,0,0,2,1,1,0,Win,NA,NA
236,65,2,4 man,All Star,Challenger,Riley,Guy,2013-14 Los Angeles Clippers,NA,Chris Paul,PG,15,0,3,1,0,1,6,9,1,1,2,2,0,2,0,Loss,NA,NA
236,65,2,4 man,All Star,Challenger,Guy,Riley,2013-14 Los Angeles Clippers,NA,J.J. Reddick,SG,6,0,1,1,0,1,2,8,2,7,0,0,0,5,0,Loss,NA,NA
237,65,3,4 man,All Star,Dynasty,Frank,MJ,2000-01 Philadelphia 76ers,NA,George Lynch,SF,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,Win,NA,NA
237,65,3,4 man,All Star,Dynasty,MJ,Frank,2000-01 Philadelphia 76ers,NA,Tyrone Hill,PF,0,8,2,0,1,3,0,0,0,0,0,0,0,2,0,Win,NA,NA
237,65,3,4 man,All Star,Challenger,Riley,Guy,1990-91 Golden State Warriors,NA,Tyrone Hill,PF,7,4,1,1,0,1,3,9,0,0,1,2,2,2,2,Loss,NA,NA
237,65,3,4 man,All Star,Challenger,Guy,Riley,1990-91 Golden State Warriors,NA,Tim Hardaway,PG,11,0,4,1,0,0,3,11,1,5,4,4,0,3,0,Loss,NA,NA
238,65,4,4 man,All Star,Dynasty,Frank,MJ,2000-01 Philadelphia 76ers,NA,George Lynch,SF,9,1,0,0,0,1,4,8,0,1,1,2,0,0,0,Loss,NA,NA
238,65,4,4 man,All Star,Dynasty,MJ,Frank,2000-01 Philadelphia 76ers,NA,Tyrone Hill,PF,0,3,3,0,0,2,0,1,0,0,0,0,0,0,0,Loss,NA,NA
238,65,4,4 man,All Star,Challenger,Riley,Guy,2016 Team USA,NA,Kyrie Irving,PG,4,4,8,3,0,3,2,2,0,0,0,0,0,3,0,Win,NA,NA
238,65,4,4 man,All Star,Challenger,Guy,Riley,2016 Team USA,NA,Kevin Durant,SF,27,5,1,1,2,0,13,29,1,6,0,0,2,2,4,Win,NA,NA
239,66,0,4 man,All Star,CBC,Frank,Nick,2011-12 Oklahoma City Thunder,NA,Russell Westbook,PG,12,3,4,0,0,1,6,9,0,0,0,4,0,1,1,Win,NA,NA
239,66,0,4 man,All Star,CBC,Nick,Frank,2011-12 Oklahoma City Thunder,NA,Serge Ibaka,PF,14,4,3,1,3,2,7,8,0,0,0,0,0,2,1,Win,NA,NA
239,66,0,4 man,All Star,Challenger,Riley,Guy,2005-06 Memphis Grizzlies,NA,Shane Battier,PF,20,7,1,0,1,1,8,16,2,4,2,2,2,1,3,Loss,NA,NA
239,66,0,4 man,All Star,Challenger,Guy,Riley,2005-06 Memphis Grizzlies,NA,Mike Miller,SG,2,0,3,1,0,2,1,9,0,5,0,0,0,1,0,Loss,NA,NA
240,66,0,4 man,All Star,CBC,Frank,Nick,2011-12 Oklahoma City Thunder,NA,Russell Westbook,PG,13,1,4,0,1,4,5,11,0,0,3,4,0,2,3,Loss,NA,NA
240,66,0,4 man,All Star,CBC,Nick,Frank,2011-12 Oklahoma City Thunder,NA,Serge Ibaka,PF,4,6,1,1,4,1,2,5,0,0,0,0,1,1,0,Loss,NA,NA
240,66,0,4 man,All Star,Challenger,Riley,Guy,1970-71 Milwaukee Bucks,NA,Oscar Robertson,PG,0,4,12,2,0,1,0,2,0,1,0,0,1,2,0,Win,NA,NA
240,66,0,4 man,All Star,Challenger,Guy,Riley,1970-71 Milwaukee Bucks,NA,Kareem Abdul-Jabbar,C,30,9,0,2,3,0,14,29,0,1,2,4,3,1,7,Win,NA,NA
241,67,1,4 man,All Star,CBC,Frank,Guy,Sacramento Kings,NA,Keegan Murray,PF,1,3,2,0,0,3,0,0,0,0,1,2,0,0,0,Win,NA,NA
241,67,1,4 man,All Star,CBC,Guy,Frank,Sacramento Kings,NA,De'Aaron Fox,PG,12,3,5,0,0,2,5,11,0,0,2,4,1,2,3,Win,NA,NA
241,67,1,4 man,All Star,Challenger,Riley,Nick,Golden State Warriors,NA,Andrew Wiggins,SF,1,3,6,3,0,1,0,3,0,2,1,2,0,3,0,Loss,NA,NA
241,67,1,4 man,All Star,Challenger,Nick,Riley,Golden State Warriors,NA,Steph Curry,PG,0,1,3,1,0,2,0,12,0,6,0,0,0,1,0,Loss,NA,NA
242,67,2,4 man,All Star,CBC,Frank,Guy,Sacramento Kings,NA,Keegan Murray,PF,4,5,1,0,0,0,2,4,0,0,0,0,0,1,1,Loss,NA,NA
242,67,2,4 man,All Star,CBC,Guy,Frank,Sacramento Kings,NA,De'Aaron Fox,PG,3,0,6,0,0,2,1,4,0,0,1,2,0,1,1,Loss,NA,NA
242,67,2,4 man,All Star,Challenger,Riley,Nick,1988-89 Detroit Pistons,NA,Joe Dumars,SG,15,1,7,0,1,1,6,9,0,0,3,3,0,1,1,Win,NA,NA
242,67,2,4 man,All Star,Challenger,Nick,Riley,1988-89 Detroit Pistons,NA,Bill Laimbeer,C,6,8,0,0,1,0,3,5,0,1,0,2,0,0,0,Win,NA,NA
243,68,1,4 man,All Star,CBC,Nick,Guy,2012-13 Memphis Grizzlies,NA,Zach Randolph,PF,2,6,2,0,2,1,1,5,0,0,0,0,2,1,0,Win,NA,NA
243,68,1,4 man,All Star,CBC,Guy,Nick,2012-13 Memphis Grizzlies,NA,Ed Davis,C,9,7,2,1,2,5,3,5,0,0,3,6,0,1,0,Win,NA,NA
243,68,1,4 man,All Star,Challenger,Riley,Frank,1985-86 Atlanta Hawks,NA,Randy Wittman,SG,7,2,1,2,0,4,3,6,0,0,1,2,1,3,0,Loss,NA,NA
243,68,1,4 man,All Star,Challenger,Frank,Riley,1985-86 Atlanta Hawks,NA,Kevin Willis,PF,0,4,0,0,0,1,0,4,0,0,0,4,1,2,0,Loss,NA,NA
244,68,2,4 man,All Star,CBC,Nick,Guy,2012-13 Memphis Grizzlies,NA,Zach Randolph,PF,10,0,0,1,0,0,4,9,0,0,2,2,0,1,0,Loss,NA,NA
244,68,2,4 man,All Star,CBC,Guy,Nick,2012-13 Memphis Grizzlies,NA,Ed Davis,C,0,9,6,0,1,3,0,3,0,0,0,0,0,0,0,Loss,NA,NA
244,68,2,4 man,All Star,Challenger,Riley,Frank,Washington Wizards,NA,Monte Morris,PG,2,1,9,3,0,0,1,6,0,2,0,2,0,0,0,Win,NA,NA
244,68,2,4 man,All Star,Challenger,Frank,Riley,Washington Wizards,NA,Kristaps Porzingis,PF,14,6,1,2,4,1,7,14,0,2,0,0,2,0,6,Win,NA,NA
245,69,1,4 man,All Star,CBC,Riley,Guy,Portland Trail Blazers,NA,Matisse Thybulle,SF,2,1,4,1,2,1,1,2,0,0,0,0,0,4,1,Win,NA,NA
245,69,1,4 man,All Star,CBC,Guy,Riley,Portland Trail Blazers,NA,Dame Lilliard,PG,4,2,3,0,0,1,2,10,0,5,0,0,0,1,1,Win,NA,NA
245,69,1,4 man,All Star,Challenger,Nick,Frank,2018-19 Toronto Raptors,NA,Pascal SIakim,PF,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Loss,NA,NA
245,69,1,4 man,All Star,Challenger,Frank,Nick,2018-19 Toronto Raptors,NA,Kawhi Leonard,SF,19,6,0,0,0,0,8,17,1,2,2,6,1,0,2,Loss,NA,NA
246,69,2,4 man,All Star,CBC,Riley,Guy,Portland Trail Blazers,NA,Matisse Thybulle,SF,0,3,4,2,0,3,0,0,0,0,0,4,0,5,0,Loss,NA,NA
246,69,2,4 man,All Star,CBC,Guy,Riley,Portland Trail Blazers,NA,Dame Lilliard,PG,9,0,2,1,0,3,4,15,1,8,0,0,0,1,0,Loss,NA,NA
246,69,2,4 man,All Star,Challenger,Nick,Frank,Detroit Pistons,NA,Cade Cunningham,PG,3,0,2,0,0,4,1,11,0,6,1,2,0,0,0,Win,NA,NA
246,69,2,4 man,All Star,Challenger,Frank,Nick,Detroit Pistons,NA,Jalen Duren,C,16,13,0,2,1,2,8,10,0,0,0,1,2,2,3,Win,NA,NA
247,5,16,4 man,All Star,Dynasty,Riley,Ben,Denver Nuggets,NA,Michael Porter Jr.,SF,13,5,6,4,0,0,5,7,1,2,2,2,0,4,4,Win,NA,NA
247,5,16,4 man,All Star,Dynasty,Ben,Riley,Denver Nuggets,NA,Jamal Murray,PG,10,1,10,1,0,2,3,4,0,1,4,4,0,2,2,Win,NA,NA
247,5,16,4 man,All Star,Challenger,Frank,Nick,Brooklyn Nets,NA,Dorian Finney-Smith,PF,7,3,3,1,1,3,3,6,0,1,1,2,1,1,1,Loss,NA,NA
247,5,16,4 man,All Star,Challenger,Nick,Frank,Brooklyn Nets,NA,Spencer Dinwiddie,PF,7,3,3,1,1,3,3,6,0,1,1,2,1,1,1,Loss,NA,NA
248,5,17,4 man,All Star,Dynasty,Riley,Ben,Denver Nuggets,NA,Michael Porter Jr.,SF,10,4,3,0,0,1,4,6,0,1,2,2,1,0,1,Loss,NA,NA
248,5,17,4 man,All Star,Dynasty,Ben,Riley,Denver Nuggets,NA,Jamal Murray,PG,0,1,7,0,0,1,0,6,0,3,0,0,1,2,0,Loss,NA,NA
248,5,17,4 man,All Star,Challenger,Frank,Nick,All-Time Memphis Grizzlies,NA,Zach Randolph,PF,2,3,4,0,0,1,1,1,0,0,0,0,0,1,1,Win,NA,NA
248,5,17,4 man,All Star,Challenger,Nick,Frank,All-Time Memphis Grizzlies,NA,Mike Connley,PG,10,0,6,0,1,1,5,11,0,1,0,0,0,2,0,Win,NA,NA
249,25,4,5 man,All Star,Dynasty,Riley,NA,Milwaukee Bucks,NA,Grayson Allen,SG,10,0,4,0,0,1,5,14,0,8,0,0,0,0,0,Win,NA,NA
249,25,4,5 man,All Star,Dynasty,Guy,NA,Milwaukee Bucks,NA,Brook Lopez,C,6,5,0,1,1,0,2,9,0,3,2,4,1,0,1,Win,NA,NA
249,25,4,5 man,All Star,Challenger,Ben,NA,2001-02 Sacramento Kings,Detroit Pistons,Mike Bibby,PG,0,4,4,0,0,3,0,3,0,0,0,0,0,1,0,Loss,NA,NA
249,25,4,5 man,All Star,Challenger,Nick,NA,2001-02 Sacramento Kings,Detroit Pistons,Doug Christie,SG,9,1,0,0,1,1,4,7,1,3,0,0,1,0,0,Loss,NA,NA
249,25,4,5 man,All Star,Challenger,Frank,NA,2001-02 Sacramento Kings,Detroit Pistons,Vlade Divac,C,2,11,1,0,0,3,1,8,0,0,0,2,2,3,0,Loss,NA,NA
250,25,5,5 man,All Star,Dynasty,Riley,NA,Milwaukee Bucks,NA,Grayson Allen,SG,16,5,5,2,0,4,7,14,1,4,1,1,2,2,3,Win,NA,NA
250,25,5,5 man,All Star,Dynasty,Guy,NA,Milwaukee Bucks,NA,Brook Lopez,C,3,6,1,0,6,0,1,3,0,0,1,2,2,1,0,Win,NA,NA
250,25,5,5 man,All Star,Challenger,Ben,NA,Boston Celtics,Chicago Bulls,Jaylen Brown,SG,9,2,2,2,0,2,4,11,0,0,1,2,1,2,2,Loss,NA,NA
250,25,5,5 man,All Star,Challenger,Nick,NA,Boston Celtics,Chicago Bulls,Robert Williams III,C,4,2,0,0,3,2,2,4,0,0,0,0,0,0,0,Loss,NA,NA
250,25,5,5 man,All Star,Challenger,Frank,NA,Boston Celtics,Chicago Bulls,Marcus Smart,PG,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,Loss,NA,NA
